,type,subtype,ts,user,text,inviter,channel,is_system_message,client_msg_id,team,pinned_to,pinned_info,old_name,name,with_attachments,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,with_files,reactions,topic,edited,hidden,root,purpose,username,bot_id,icons
559,message,,1586424450.1361,USSGSRA6R,664fb1bbf2d18fc289f4311b4a93aef86e78aff012a17682c4130f8db6cc7d21,,GSR996HPS,False,75280f92-0276-4279-af20-c49ef0c540d9,TPV9DP0N4,,,,,,,,1586424450.1361,2.0,2.0,1586427693.1368,"['USSGSRA6R', 'USGAC9WD7']",0.0,,,,,,,,,,
560,message,,1586367913.1314,UT7LKHEC8,c37af9d983c5ce398d424317bc15f93644a35c83a44ef393714acc8d3688b9d2,,GSR996HPS,False,efc1fcff-e5d4-475d-8fa6-346598cbdb94,TPV9DP0N4,,,,,,,,1586367913.1314,6.0,3.0,1586442031.1397,"['UT7LKHEC8', 'USNLJ4U21', 'USUC952G7']",0.0,,,,,,,,,,
561,message,,1586351381.1251,UVD2WE213,fcab52ef2f05414efbf55fa7d8dc7125569d9c8c27fe771e2b4f2b91a2e5dc66,,GSR996HPS,False,1829af16-fc18-49fd-96b6-626cfd888c08,TPV9DP0N4,,,,,,,,1586351381.1251,6.0,2.0,1586358789.1271,"['UVD2WE213', 'USNLJ4U21']",0.0,,,,,,,,,,
562,message,,1586349074.1235,USUCEMMF1,f3403394db39d64f6ae1b30dd8922c3e9e9d8e014a028e2fc465c5e1f4bfdbad,,GSR996HPS,False,b4c61d5f-8fd0-47c2-922a-ab1ac007a4a3,TPV9DP0N4,,,,,,,,1586349074.1235,7.0,3.0,1586430040.1375,"['USUCEMMF1', 'USNLJ4U21', 'UT7LKHEC8']",0.0,,,,,,,,,,
563,message,,1586341398.1202,USUNKHZUN,325e3208ed771fda96c76db97f3543f71bf5a92d2eee926eae33c81122aa75e8,,GSR996HPS,False,23D89B28-A11E-4B15-858B-79208BBBB16B,TPV9DP0N4,,,,,,,,1586341398.1202,3.0,2.0,1586341810.1226,"['USUNKHZUN', 'U0117PFTDDZ']",0.0,,,,,,,,,,
564,message,,1586330382.1164,USUC952G7,9d8383f4104f9c0657d7e9db3d384a3dba1cca847a7d1395c2a2e4ca74342ac6,,GSR996HPS,False,1ea1c29c-1022-448c-9c61-763ada2a7fd5,TPV9DP0N4,,,,,,,,1586330382.1164,17.0,2.0,1586349154.1238,"['USUC952G7', 'USNLJ4U21']",0.0,,,,,,,,,,
565,message,,1586278512.111,USSGPU9V3,c5e0ab4dc5a1e684bae65d04a403a673cf5af558a4da401e07ad194d1369071b,,GSR996HPS,False,26458853-cc3a-4044-ba1a-d79dc68b3c5f,TPV9DP0N4,,,,,,,,1586278512.111,91.0,8.0,1589647000.009,"['USSGPU9V3', 'USNLJ4U21', 'USGAKKEBB', 'USUNN80R4', 'USSGVJBL5', 'USSGE8YGG', 'USSGKGY2Z', 'UTD2737GU']",0.0,,,,,,,,,,
566,message,,1586248855.1054,USUC952G7,dac06d6622892af82dff13e5714f856a8aca88615b945ede09f48632ae6f50ff,,GSR996HPS,False,50899d08-be73-489f-9cfe-69d11f0a482b,TPV9DP0N4,,,,,,,,1586248855.1054,10.0,3.0,1586276691.1094,"['USUC952G7', 'USNLJ4U21', 'UT7LKHEC8']",0.0,,,,,,,,,,
567,message,,1586246289.1026,USUC4M2HM,39237e154cc86606dd6f1eeca8024c0d5bfc1e5f036853a19e8678e04c164cea,,GSR996HPS,False,c696baeb-dc2f-4e94-aebd-aaee4bd74990,TPV9DP0N4,,,,,,,,1586246289.1026,25.0,5.0,1587475700.3058,"['USUC4M2HM', 'USNLJ4U21', 'USSGPSV29', 'U0117PFTDDZ', 'UU3FR0CDQ']",0.0,,,,,,,,,,
568,message,,1586205610.1002,USDNX1VDY,3488cfd61b87dd899bcd0861793949f16fbe46d114612cd73f16fbcfda1d0e8d,,GSR996HPS,False,44dfec74-d9dd-4656-a9f8-4e68a4710fcf,TPV9DP0N4,,,,,,,,1586205610.1002,22.0,6.0,1591067009.236,"['USDNX1VDY', 'USNLJ4U21', 'USUNC5F2A', 'USSGSQ7QV', 'USSGKGY2Z', 'UTD2737GU']",0.0,,,,,,,,,,
569,message,,1586195443.0986,USSGH31FA,0b68cb58ec219eb67d3f246673a68186b8afa3174e646217550a918ff7a81cb6,,GSR996HPS,False,ccd2dcf6-ef40-4010-912c-27787d1ba4bc,TPV9DP0N4,,,,,,,,1586195443.0986,3.0,2.0,1586196955.0991,"['USSGH31FA', 'USNLJ4U21']",0.0,,,,,,,,,,
570,message,,1586184455.0968,UT7LKHEC8,9f42528c499071a7cfe1602848fc776ac40a05cb8eb5582809fe0476d925d2a5,,GSR996HPS,False,7cdbaa17-e7b2-4d0d-8573-f60887e4f2c5,TPV9DP0N4,,,,,,,,1586184455.0968,50.0,4.0,1586716850.1994,"['UT7LKHEC8', 'USNLJ4U21', 'USF2R12F5', 'USSGPU9V3']",0.0,,,,,,,,,,
571,message,,1586183582.0955,USUCEMMF1,8ea90ed72a51c17204a57b8b6809afb83cf2e259e421ba587a1a3ff5a1c3053b,,GSR996HPS,False,a5571ccf-501c-421c-90e2-cc6e048dc3d3,TPV9DP0N4,,,,,,,,1586183582.0955,10.0,3.0,1588220793.3994,"['USUCEMMF1', 'USNLJ4U21', 'USDNUAYRY']",0.0,,,,,,,,,,
572,message,,1586176859.091,UT7LKHEC8,8ebf4f10eb73df17a626ed5c4a7b428ecfc54b84b41258fca1517296374cbbb3,,GSR996HPS,False,0e61ba3c-4956-4bee-878f-5b11cc1521ae,TPV9DP0N4,,,,,,,,1586176859.091,16.0,4.0,1588091587.3832,"['UT7LKHEC8', 'USNLJ4U21', 'USUNC5F2A', 'USDNRGKGA']",0.0,,,,"{'user': 'UT7LKHEC8', 'ts': '1586183789.000000'}",,,,,,
573,message,group_join,1586174590.0903,U011E07U3T8,23cff797153831cddfc1ec34b91a2b3183ad0c82da959b3a97347015153f36e4,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
574,message,group_join,1586162823.0891,U0116ME47SP,7a5391ae84c80ea4c55e796fda2671aaa538c7651604d15764fc588799b5c109,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
575,message,group_join,1586161733.0887,USSJ6EVT2,5a87195bfa76b7ef4c15c48c7b8f8b1e2d841c3c8df3ec28a5d6e0d5a87cbe47,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
576,message,,1586157046.0874,USUC952G7,71c3f7c07e6402f4b67cbdd1bdead02b635da5cb0684843508d2affd655f0b3e,,GSR996HPS,False,f3774ccf-8c78-4006-afba-cf10730de0ff,TPV9DP0N4,,,,,,,,1586157046.0874,12.0,4.0,1589690779.012,"['USNLJ4U21', 'USUC952G7', 'UT7LKHEC8', 'UTD2737GU']",0.0,,,,,,,,,,
577,message,,1586102105.0839,USUCEMMF1,c4ed1d7d9709c84816a73d7ff0e2585826fa0372d0e96efb05286822c8edc9e0,,GSR996HPS,False,cda91e3d-6c82-4541-8a2a-7186dfc0fac5,TPV9DP0N4,,,,,,,,1586102105.0839,8.0,5.0,1586460111.1447,"['USUCEMMF1', 'USNLJ4U21', 'USF2R12F5', 'USSGPSV29', 'UU3FR0CDQ']",0.0,,,,,,,,,,
578,message,,1586042782.0803,USF2R12F5,65e328f1d5dc66cc60a7072c375e950180215c9cd97649359e8fe1a74aef37a2,,GSR996HPS,False,140e86ca-a396-416e-a953-4083bde9c91c,TPV9DP0N4,,,,,,,,1586042782.0803,4.0,2.0,1586092036.0826,"['USF2R12F5', 'USNLJ4U21']",0.0,,,,"{'user': 'USF2R12F5', 'ts': '1586042835.000000'}",,,,,,
579,message,,1586042637.0799,USF2R12F5,784b1b1cfc566a6ee7b6338bbe44debb9038d2c5611dd6d89e244d303c42c65d,,GSR996HPS,False,7ec23f7d-07ea-4997-96a3-31fae2a9080b,TPV9DP0N4,,,,,,,,1586042637.0799,5.0,4.0,1586097360.0833,"['USF2R12F5', 'USNLJ4U21', 'USGAC9WD7', 'USDNRC2MQ']",0.0,,,,,,,,,,
580,message,,1586003892.0756,USUC952G7,933e9a9160109ba33207f60ea2bf8d611645736dbf715107d3fe60dcd638b2e2,,GSR996HPS,False,e3ae6562-3244-4161-9596-2472cd4e7583,TPV9DP0N4,,,,,,,,1586003892.0756,16.0,4.0,1586581169.1767,"['USUC952G7', 'USNLJ4U21', 'USUC4M2HM', 'USSGKHV45']",0.0,,,,,,,,,,
581,message,,1585980789.0687,USUC952G7,b1e1ca1b867e1052a818fc7152ee868a2594b944c94b2c28ee56914fa4929844,,GSR996HPS,False,6698466e-8d39-449e-ae94-853cae0abac8,TPV9DP0N4,,,,,,,,1585980789.0687,10.0,2.0,1586003089.0733,"['USUC952G7', 'USNLJ4U21']",0.0,,,,,,,,,,
582,message,,1585951861.0677,USF2R12F5,b8a8e12adf5aafa3037bfd2dd6d726ad62cb81cb5b89cf3efac58fb03e735fba,,GSR996HPS,False,38bf13b4-fb55-4c4f-af2e-3a406ad7ab0f,TPV9DP0N4,,,,,,,,1585951861.0677,9.0,3.0,1585994076.0728,"['USF2R12F5', 'USNLJ4U21', 'USUC952G7']",0.0,,,,,,,,,,
583,message,,1585927302.0668,USUC952G7,ef7dcda868376daf58564812023bf6eff8fb58ea207a1e4e4fbed8aa72d87adf,,GSR996HPS,False,4417d71f-3949-4f9b-9741-adec6d18f1b7,TPV9DP0N4,,,,,,,,1585927302.0668,2.0,2.0,1585931507.0673,"['USUC952G7', 'USNLJ4U21']",0.0,,,,,,,,,,
584,message,,1585895043.0585,USUC952G7,9068f784f6819a5ba764918e51e9211015725f788a024b66e6fa37ebb0ea7b7b,,GSR996HPS,False,cef7da27-155d-4293-9b17-2f525326f2aa,TPV9DP0N4,,,,,,,,1585895043.0585,42.0,9.0,1587808509.3262,"['USUC952G7', 'USNLJ4U21', 'USGAC9WD7', 'USSGH31FA', 'USUMX9TAA', 'USSGPU9V3', 'USS32PGQ4', 'USSGE8YGG', 'USUNGLN0N']",0.0,,,,,,,,,,
585,message,,1585893135.0567,USUC952G7,85633f39105d7e7dba28211a5455b952cf174b02f1890ebe7feb1e39b173a311,,GSR996HPS,False,440e4d28-3f4a-462d-8f78-cec76511014d,TPV9DP0N4,,,,,,,,1585893135.0567,6.0,3.0,1585988305.0714,"['USUC952G7', 'USNLJ4U21', 'USSGH31FA']",0.0,,,,,,,,,,
586,message,,1585860300.0549,USF2R12F5,55c84b30ea08db31b61b4a9bdc097e049c7f3c814c659f7dd286f51d1b2563a4,,GSR996HPS,False,1cdbc6e9-9833-41cf-867e-fb2108a6d472,TPV9DP0N4,,,,,,,,1585860300.0549,19.0,2.0,1585917775.0648,"['USNLJ4U21', 'USF2R12F5']",0.0,,,,,,,,,,
587,message,group_leave,1585847095.0542,UTJ0MU8DC,26b9afb552a582d2bdc05fcaf8dbc336a5ad5987a13a2aec700c095f12db625f,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
588,message,,1585843602.0536,USUC952G7,23f9b9f8bd130721af13a167baa642f5090ae174a7c45c20c105b3e8cc019b14,,GSR996HPS,False,b3245b5e-c7e8-4b24-9b96-c0e0487c019b,TPV9DP0N4,,,,,,,,1585843602.0536,9.0,3.0,1585912268.0625,"['USUC952G7', 'USNLJ4U21', 'USF2N562X']",0.0,,,,,,,,,,
589,message,,1585752265.0525,USDNRC2MQ,602c44d52143c787d754556ab4724a7dd1696cabb175506f52dc4e9907815eec,,GSR996HPS,False,28a2788e-9ca4-40cb-8c1b-5f5b37c52111,TPV9DP0N4,,,,,,,,1585752265.0525,2.0,2.0,1585762207.0529,"['USDNRC2MQ', 'USNLJ4U21']",0.0,,,,,,,,,,
590,message,,1585681410.0482,USDNU94JE,81f328e98f70d153f2a3beefaf9139f25ffd29a185686e778fbfa6683ee5589d,,GSR996HPS,False,6c1876fc-3b26-49d4-b8cc-b69d712bbfb8,TPV9DP0N4,,,,,,,,1585681410.0482,14.0,2.0,1585733879.0518,"['USDNU94JE', 'USNLJ4U21']",0.0,,,,,,,,,,
591,message,,1585403465.0359,USSGVJBL5,2e6cd14e754b415a5423fd3e08b37f92faa1e15bc386876ddf59618d97c515c9,,GSR996HPS,False,ca723110-fe66-42d6-a955-532b8b47ffde,TPV9DP0N4,,,,,,,,1585403465.0359,2.0,2.0,1585404140.0362,"['USSGVJBL5', 'USNLJ4U21']",0.0,,,,,,,,,,
592,message,group_join,1585216486.0118,U0108SMQ0DQ,3cb80dc1b7396430d666b4ba9a7ea5ad7468e10f75644fbb71ea9375dce4ce91,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
593,message,,1585145290.0058,USUMX9TAA,5c9dc6916b348bda739fd6be6f7c9f2242a68129bc4f9a207b27b71c364f5921,,GSR996HPS,False,4e126b95-445d-433f-82e2-436db799ecfa,TPV9DP0N4,,,,,,,,1585145290.0058,13.0,4.0,1585296582.0223,"['USUMX9TAA', 'USNLJ4U21', 'USDNX1VDY', 'USSGPU9V3']",0.0,,,,,,,,,,
594,message,,1585108957.0012,USUMBA50E,7ea8b73c4ec711b4dcf8da5bce6033179a5207a895507d96a0ec3513303af54c,,GSR996HPS,False,d00e10cb-b66f-40ad-aaf1-7d10d91c52be,TPV9DP0N4,,,,,,,,1585108957.0012,10.0,4.0,1585391490.0312,"['USUMBA50E', 'USUNN80R4', 'USNLJ4U21', 'USDMM5LQ2']",0.0,,,,,,,,,,
595,message,,1584993255.3996,UTD2737GU,928e46fabbf2f5297ff43817e45731d0ff7c5495d348e28214d715b086cc718a,,GSR996HPS,False,a97c939b-cfc9-4fc4-b516-cfce3c456ce2,TPV9DP0N4,,,,,,,,1584993255.3996,3.0,2.0,1584996234.4003,"['UTD2737GU', 'USNLJ4U21']",0.0,,,,,,,,,,
596,message,,1584981666.3967,USUCEMMF1,33045100439d6b9c20dfb58675296d42226c4e52499153383bc3ee456bee1bd0,,GSR996HPS,False,49a45942-d20e-492b-9780-d759d40cc694,TPV9DP0N4,,,,,,,,1584981666.3967,5.0,2.0,1584985435.3985,"['USUCEMMF1', 'USNLJ4U21']",0.0,,,,,,,,,,
597,message,,1584911561.3944,USF2TUSEP,3d7b5149c452b358e7939203b17f48d7ec75737d81d08b68c84560098eeb1761,,GSR996HPS,False,84fcbfc8-002c-44fb-b731-fd200320b86c,TPV9DP0N4,,,,,,,,1584911561.3944,12.0,7.0,1585334272.0268,"['USF2TUSEP', 'USUNN80R4', 'USGACAL2D', 'USNLJ4U21', 'USGAC9WD7', 'USSGE8YGG', 'USSGVJBL5']",0.0,,,,,,,,,,
598,message,,1584887020.3911,UTD2737GU,9b0bf059d4750ccee0a145fb0f2f54a30dd8db0bec86389b64031da64f06f902,,GSR996HPS,False,d4835d3f-953b-4a5d-aaec-92d4931da830,TPV9DP0N4,,,,,,,,1584887020.3911,3.0,2.0,1584888451.3919,"['UTD2737GU', 'USNLJ4U21']",0.0,,,,,,,,,,
599,message,group_join,1584885662.3904,U01092SUKL4,14790d65e636b0696a251ebb0a9857c5640a2ac455645360a55532bb29274019,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
600,message,,1584866650.389,USUCEMMF1,3e442bbbd94b7f5bb40b47e4c5dca79dfaa6f825faadfaf97a96e3cb2109662e,,GSR996HPS,False,05ee5e2e-6856-40d3-b71d-5e26d81f2a6d,TPV9DP0N4,,,,,,,,1584866650.389,2.0,2.0,1584873788.3899,"['USUCEMMF1', 'USNLJ4U21']",0.0,,,,,,,,,,
601,message,group_leave,1584830383.388,UT4KLNXPE,dbe32a7a60c3f4b42cf64a4f0e70809792a980dc4080cc6f912f71444c9ee41d,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
602,message,,1584812312.3865,USUCEMMF1,333f2bfd786e8c1b72a68ea39dd8ff7c18e28a03080524e3b6ef0931a0b98cfc,,GSR996HPS,False,0d399fe5-8b45-4741-8f7e-2d0a0c4190f4,TPV9DP0N4,,,,,,,,1584812312.3865,42.0,11.0,1585652481.047,"['USUCEMMF1', 'USNLJ4U21', 'USSGSQ15K', 'USSGH4Y8Y', 'UUG9HC716', 'USF2TUSEP', 'USF2HPGTV', 'USSGKHV45', 'USSGVJBL5', 'USDNU8PQA', 'UU4R6N02F']",0.0,,,,,,,,,,
603,message,,1584794886.3811,USUCEMMF1,b10370fd1460526296bf9a21ec48dcb0910800e046178a2854bd0681604b25d6,,GSR996HPS,False,c3987e5b-7d25-4ee3-a5bd-711321e79a6e,,,,,,,1.0,,1584794886.3811,5.0,4.0,1584799176.3829,"['USNLJ4U21', 'USUNN80R4', 'USUCEMMF1', 'USDNX1VDY']",0.0,1.0,,,,,,,,,
604,message,,1584694080.3766,USUC952G7,41524819c6831f52a58cbc5d66ef7abb60d4fca09eb63bdcc834a5c1633106c3,,GSR996HPS,False,c5088518-2d2f-41e4-a8f1-5ab1ab670efe,TPV9DP0N4,,,,,,,,1584694080.3766,1.0,1.0,1584699402.3779,['USDNX1VDY'],0.0,,"[{'name': 'mushroom_dance', 'users': ['USF2N562X', 'USDNX1VDY', 'USGACAL2D'], 'count': 3}, {'name': 'face_vomiting', 'users': ['USDNRC2MQ'], 'count': 1}, {'name': 'expressionless', 'users': ['USGAC9WD7', 'USSGKHV45'], 'count': 2}]",,"{'user': 'USUC952G7', 'ts': '1584694220.000000'}",,,,,,
605,message,,1584690150.3739,USF2R12F5,4dc3e7b0193bac65e452f342af61b4070dc167561d7de5cfb6f054e63971401f,,GSR996HPS,False,33d186cb-a30c-4186-a320-f68b32b4a04e,TPV9DP0N4,,,,,,,,1584690150.3739,8.0,4.0,1584807805.386,"['USF2R12F5', 'USNLJ4U21', 'USSGH31FA', 'USF2N4NRZ']",0.0,,,,,,,,,,
606,message,group_leave,1584625405.3696,USDNX5L8J,d5bf58ca1e0dce420f1ce4ab8da6c179aafa863722912e3da6eb5c68004a87bf,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
607,message,group_leave,1584625348.3694,UTCU7AP0W,2f1b15a5b50ede0173d165d9944ad7cd50fcfe8cc190b13ac2c8bb5a7231b6de,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
608,message,group_leave,1584625323.3692,USDNX5QSE,a6716e3025db43f6556cb01aaeeb37f070c3af31375ca7ac9ac2d6d71a415ac4,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
609,message,group_leave,1584625293.369,USUCEQXAT,cb36139ab83ac760ba65238379692ceb9233795f2799f8f359150f54b8f0abc9,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
610,message,group_leave,1584625271.3688,USSGKSDSL,e3d5b6864edea0c85db80638f62407c6503067d816ac1dfb64dcfd2b77c35e15,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
611,message,group_leave,1584625246.3686,USSGKS7TJ,7fb1f7b3c68adbba9b0c80d0ebd6b7bac3e9aa22ea73159620833b0fc1763c5f,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
612,message,group_leave,1584625212.3684,USGCAF7EV,19bcd8de946dfa39287b636c36c1aab1841c6558675314e441e8f576e08c63e7,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
613,message,group_leave,1584624169.3682,USGAKGG0H,02a1c4fbe08f1c95639bc37f52ffb9dae0d01e04db36981a5df362298cc8a6c5,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
614,message,group_leave,1584623983.3676,USUQYNA94,113d1586620e97b61918c74438230bd44276e0173a2889bddd83653c1014b4e0,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
615,message,,1584618518.3658,UTD2737GU,fdd4e3647a8b47229f8ac9306c4d1e08417f598498e024d98ca5e60a18ae536b,,GSR996HPS,False,b177a6e3-45f0-46c2-8795-50b4204c1aa0,,,,,,,1.0,0.0,1584618518.3658,17.0,2.0,1584639499.3726,"['UTD2737GU', 'USNLJ4U21']",0.0,1.0,,,,,,,,,
616,message,,1584600021.3631,USUC952G7,d0b23715303751501c15e83b08abb5ce1b8b54b436038ee55093deedb0225e6d,,GSR996HPS,False,e92517f8-47a4-4f6f-b129-b4a24a50da78,TPV9DP0N4,,,,,,,,1584600021.3631,12.0,5.0,1585238937.0176,"['USUC952G7', 'USNLJ4U21', 'USUNC5F2A', 'USSGPV7M3', 'USSGE8YGG']",0.0,,,,,,,,,,
617,message,,1584561638.3608,USF2N562X,87173c3ced1623837b4a1a7b9c4545b45051c05b61bb7116756570aa294c8301,,GSR996HPS,False,27f16f5b-bd73-458b-8086-f156f664cba3,TPV9DP0N4,,,,,,,,1584561638.3608,16.0,5.0,1585218780.0126,"['USF2N562X', 'USNLJ4U21', 'USSG9MSC8', 'USF2TUSEP', 'UUG9HC716']",0.0,,,,,,,,,,
618,message,,1584550130.3547,UTD2737GU,e58829ab6946f849955d3b729407ddc0e1012118a3c7b1c9911242932b7c621b,,GSR996HPS,False,a9ddd101-b588-4828-a9e8-09a9fcfe0050,,,,,,,1.0,0.0,1584550130.3547,19.0,2.0,1584554745.3601,"['USNLJ4U21', 'UTD2737GU']",0.0,1.0,,,,,,,,,
619,message,,1584547083.3537,USDNU94JE,bf2e6f331ebd38d570e4c9e2b0e4eb6d7c232975b854e794d6470da4107260af,,GSR996HPS,False,ca1bd128-0b77-4cdc-8d49-a8b44a904aa4,TPV9DP0N4,,,,,,,,1584547083.3537,7.0,3.0,1584698513.3777,"['USDNU94JE', 'USNLJ4U21', 'USS2VGULC']",0.0,,,,,,,,,,
620,message,,1584545957.3522,USF2N562X,5b2dc5e757eeb4def818df0d2214b5a22dd6a32082921296a9c2c7a1f0120c3a,,GSR996HPS,False,e6797677-8f61-47cf-97d1-ad06b6749a83,TPV9DP0N4,,,,,,,,1584545957.3522,23.0,5.0,1588596137.4188,"['USF2N562X', 'USNLJ4U21', 'USSGSQ7QV', 'USGAC9WD7', 'USSGKGY2Z']",0.0,,,,,,,,,,
621,message,,1584535451.3504,USUNC5F2A,04f6e7ebbbc204c5b4fd6458572930bc1b1def7606519079f5bca74fd516d836,,GSR996HPS,False,5206e961-11a8-40c5-b680-32d44d43d9dc,TPV9DP0N4,,,,,,,,1584535451.3504,4.0,2.0,1584536838.3515,"['USUNC5F2A', 'USNLJ4U21']",0.0,,,,"{'user': 'USUNC5F2A', 'ts': '1584535470.000000'}",,,,,,
622,message,,1584531357.3498,USUC952G7,43a7c9e8d9feb620aa69cd0ba143508a582aa438dcf3452b12210ecedd5b13d2,,GSR996HPS,False,7dc6ddc1-96cb-4405-8f19-b2360fe98305,TPV9DP0N4,,,,,,,,1584531357.3498,1.0,1.0,1584534357.3499,['USNLJ4U21'],0.0,,,,,,,,,,
623,message,,1584469217.3483,USGANF4QH,a9181d446ab8dbb7f67f963b75686b472195a0830fe2262d63c40e2d34002392,,GSR996HPS,False,49a51a9a-ddd9-4e7e-96ee-bba604d114ba,TPV9DP0N4,,,,,,,,1584469217.3483,5.0,2.0,1584520355.3492,"['USGANF4QH', 'USNLJ4U21']",0.0,,,,,,,,,,
624,message,group_leave,1584461636.3479,UT6SFM9FS,5b0834695f968422df4d365859db4696e45598aaf4d551488d1e9c9b71f79df9,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
625,message,group_leave,1584460814.3476,USDNX38G2,1c1c0666c7ff0f1ff1947d81fd188b6146cf6da4dbe6d4dd212ae286b8031503,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
626,message,group_leave,1584446938.3456,USSGKF5JR,eab214187e251380575c1068adb3cc1eff9d8d474021d6998553bf85fd0cdab8,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
627,message,group_leave,1584442668.3442,USG9Y7J57,e7766f4f11c04392afdd18b064af398b1b8a5a53b36868f692896c147f297606,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
628,message,group_leave,1584433065.3432,USUNGNANA,abba91d86606bfe03d1fe4aeeb60339d216595cd84a0d0090b14243c5481fed1,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
629,message,group_leave,1584432175.343,USGACARGR,918e1b23cf6ca1d015681006cf3d03bf2c9d049fd1d890e175c59036ffdce43b,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
630,message,group_leave,1584370215.3417,USUCEQSDV,9b7749efa778a1460dcb954452e73557f38e08fa561f34ad79c98dc067b37e4c,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
631,message,group_leave,1584110209.339,UTTUXN2SV,bb3c325ad0ff04e51b9deb192c9b13a070ec327d8420b174c19fafd0d445fa5f,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
632,message,group_join,1584108778.3388,UTTUXN2SV,85aad0580f84d559214441ba750bf64e41c8bfaa6b74bcffb206fb4d7e1725ce,USAAUCX18,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
633,message,,1584084527.328,USDMM5LQ2,12f8842bb59a6d5fa4332dc030c0198880512b5c8c6905e1cbeabb83dd8bd040,,GSR996HPS,False,f1bbf427-7595-4049-876b-80e78683b477,TPV9DP0N4,,,,,,,,1584084527.328,9.0,2.0,1584086248.3307,"['USDMM5LQ2', 'USNLJ4U21']",0.0,,,,,,,,,,
634,message,,1584037841.3228,USSGKGY2Z,ac4cda888c64e9f633ff324bfa95dcfe0c7adb4100f98c6e8aceab5a72ac7c3e,,GSR996HPS,False,6637cab4-acb8-4064-8060-d00a5a52c473,TPV9DP0N4,,,,,,,,1584037841.3228,2.0,2.0,1584082719.3251,"['USUCC06MV', 'USSGKGY2Z']",0.0,,,,,,,,,,
635,message,group_leave,1584024735.3202,USUE26FRV,9deced222d28e89d9ef783f862fb875b19650eff2f57f172ce2152b2a5b954ab,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
636,message,group_leave,1584022957.32,UTTUXN2SV,bb3c325ad0ff04e51b9deb192c9b13a070ec327d8420b174c19fafd0d445fa5f,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
637,message,group_leave,1584022656.3198,USUNKE6R4,a962ed16de17530a7c42c51b34484c0adc7e746ae7bb1d4c94ae691f6f974ae1,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
638,message,group_leave,1584020252.3196,USSFJJH4M,ac25b3a95282824a72963ce1256a1708771ff8a8fea38670e845fcc15e8ab748,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
639,message,group_leave,1584017255.3194,USF2R63C3,ed87be2a9844d8c8d87c51af79777c53952d07a1dfd0bd252152e93131b8a5d3,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
640,message,group_leave,1584004407.3184,USUC94B63,679f975e10a2b91a18e66b2a1399475667f3e80184f3f6d63cf6ee4c1b1fe1d6,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
641,message,group_leave,1584004324.3182,USJ51D18B,476a93fbd12a1e1c584f2ffbc9181d437cb96e6839d0aa19b1b977f2220806dd,,GSR996HPS,True,,,,,,,,,,,,,,,,,,,,,,,,,
642,message,,1583957555.316,USSGKGY2Z,77e018f25aa17ef2354c3e53f5d984f70b6d38f9669ab58244332fb4bca9a36b,,GSR996HPS,False,ef386c84-9430-45f7-a7ad-6fc316d405a2,TPV9DP0N4,,,,,,,,1583957555.316,3.0,2.0,1583958384.3167,"['USSGKGY2Z', 'USGAC9WD7']",0.0,,,,,,,,,,
